Profile Name,Title Description,Device,Playback Start Utc Ts,Country,Playtraces
Alex,Teambuilding,Samsung CE 2022 Nike-L UHD Smart TV,2023-01-03 15:11:49,RO,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":1611,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":23029,""mediaOffsetMs"":21147},{""eventType"":""playing"",""sessionOffsetMs"":116823,""mediaOffsetMs"":21147},{""eventType"":""playing"",""sessionOffsetMs"":117692,""mediaOffsetMs"":22016},{""eventType"":""playing"",""sessionOffsetMs"":125692,""mediaOffsetMs"":30016},{""eventType"":""playing"",""sessionOffsetMs"":133692,""mediaOffsetMs"":38016},{""eventType"":""playing"",""sessionOffsetMs"":141692,""mediaOffsetMs"":46016},{""eventType"":""paused"",""sessionOffsetMs"":2318206,""mediaOffsetMs"":2222542},{""eventType"":""reposition"",""sessionOffsetMs"":2318206,""mediaOffsetMs"":2212720},{""eventType"":""playing"",""sessionOffsetMs"":2323951,""mediaOffsetMs"":2082875},{""eventType"":""paused"",""sessionOffsetMs"":2325487,""mediaOffsetMs"":2084173},{""eventType"":""reposition"",""sessionOffsetMs"":2326635,""mediaOffsetMs"":2100000},{""eventType"":""playing"",""sessionOffsetMs"":2326835,""mediaOffsetMs"":2098834},{""eventType"":""paused"",""sessionOffsetMs"":2327540,""mediaOffsetMs"":2099349},{""eventType"":""reposition"",""sessionOffsetMs"":2327540,""mediaOffsetMs"":2089584},{""eventType"":""paused"",""sessionOffsetMs"":2327791,""mediaOffsetMs"":2089584},{""eventType"":""playing"",""sessionOffsetMs"":2335760,""mediaOffsetMs"":2099435},{""eventType"":""playing"",""sessionOffsetMs"":2342341,""mediaOffsetMs"":2106016},{""eventType"":""playing"",""sessionOffsetMs"":2350341,""mediaOffsetMs"":2114016},{""eventType"":""playing"",""sessionOffsetMs"":2358341,""mediaOffsetMs"":2122016},{""eventType"":""playing"",""sessionOffsetMs"":2366341,""mediaOffsetMs"":2130016},{""eventType"":""paused"",""sessionOffsetMs"":5449903,""mediaOffsetMs"":5213589},{""eventType"":""playing"",""sessionOffsetMs"":5452500,""mediaOffsetMs"":5213589},{""eventType"":""paused"",""sessionOffsetMs"":5456851,""mediaOffsetMs"":5217547},{""eventType"":""stopped"",""sessionOffsetMs"":5459598,""mediaOffsetMs"":5217547}]"
Alex,Genre Specific Moment Clip: White Noise,Samsung CE 2022 Nike-L UHD Smart TV,2023-01-03 15:11:45,RO,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":2093,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":2218,""mediaOffsetMs"":71},{""eventType"":""stopped"",""sessionOffsetMs"":3782,""mediaOffsetMs"":71}]"
Alex,Between Two Ferns: The Movie,Samsung CE 2022 Nike-L UHD Smart TV,2023-01-03 14:57:06,RO,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":2738,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":17154,""mediaOffsetMs"":14416},{""eventType"":""playing"",""sessionOffsetMs"":24320,""mediaOffsetMs"":21583},{""eventType"":""playing"",""sessionOffsetMs"":24753,""mediaOffsetMs"":22016},{""eventType"":""playing"",""sessionOffsetMs"":32753,""mediaOffsetMs"":30016},{""eventType"":""playing"",""sessionOffsetMs"":40753,""mediaOffsetMs"":38016},{""eventType"":""playing"",""sessionOffsetMs"":48753,""mediaOffsetMs"":46016},{""eventType"":""paused"",""sessionOffsetMs"":204538,""mediaOffsetMs"":201501},{""eventType"":""reposition"",""sessionOffsetMs"":206017,""mediaOffsetMs"":220000},{""eventType"":""playing"",""sessionOffsetMs"":206399,""mediaOffsetMs"":215959},{""eventType"":""paused"",""sessionOffsetMs"":304897,""mediaOffsetMs"":314313},{""eventType"":""reposition"",""sessionOffsetMs"":308188,""mediaOffsetMs"":370000},{""eventType"":""playing"",""sessionOffsetMs"":308815,""mediaOffsetMs"":368252},{""eventType"":""paused"",""sessionOffsetMs"":874653,""mediaOffsetMs"":933176},{""eventType"":""stopped"",""sessionOffsetMs"":877514,""mediaOffsetMs"":933176}]"
Alex,Between Two Ferns: The Movie (Trailer),Samsung CE 2022 Nike-L UHD Smart TV,2023-01-03 14:56:58,RO,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":2004,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":8366,""mediaOffsetMs"":5619},{""eventType"":""stopped"",""sessionOffsetMs"":9771,""mediaOffsetMs"":6342}]"
Alex,Nobody_hook_primary_16x9,Samsung CE 2022 Nike-L UHD Smart TV,2023-01-03 14:56:47,RO,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":2238,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":10124,""mediaOffsetMs"":7715},{""eventType"":""stopped"",""sessionOffsetMs"":12802,""mediaOffsetMs"":7715}]"
Alex,Genre Specific Moment Clip: White Noise,Samsung CE 2022 Nike-L UHD Smart TV,2023-01-03 14:56:13,RO,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":1898,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":32364,""mediaOffsetMs"":30243},{""eventType"":""stopped"",""sessionOffsetMs"":32908,""mediaOffsetMs"":30243}]"
Alex,Teambuilding_hook_primary_16x9,Samsung CE 2022 Nike-L UHD Smart TV,2023-01-03 14:55:57,RO,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":2136,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":15360,""mediaOffsetMs"":13021},{""eventType"":""stopped"",""sessionOffsetMs"":17728,""mediaOffsetMs"":13021}]"
Alex,Genre Specific Moment Clip: Kaleidoscope,Samsung CE 2022 Nike-L UHD Smart TV,2023-01-03 14:55:41,RO,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":2066,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":15847,""mediaOffsetMs"":13525},{""eventType"":""stopped"",""sessionOffsetMs"":18209,""mediaOffsetMs"":13525}]"
Alex,Season 1 Main Character Intro Clip: Machos alfa,Samsung CE 2022 Nike-L UHD Smart TV,2023-01-03 14:55:36,RO,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":2340,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":5459,""mediaOffsetMs"":2808},{""eventType"":""stopped"",""sessionOffsetMs"":7823,""mediaOffsetMs"":2808}]"
Alex,Teambuilding_hook_primary_16x9,Samsung CE 2022 Nike-L UHD Smart TV,2023-01-03 14:55:27,RO,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":1736,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":9898,""mediaOffsetMs"":7921},{""eventType"":""stopped"",""sessionOffsetMs"":12397,""mediaOffsetMs"":7921}]"
Alex,Teambuilding_hook_02_16x9,Samsung CE 2022 Nike-L UHD Smart TV,2023-01-03 13:28:44,RO,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":5908,""mediaOffsetMs"":0}]"
Alex,"1899: Season 1: ""The Boy""",Apple iPhone 13,2023-01-03 09:23:44,RO,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":707000},{""eventType"":""playing"",""sessionOffsetMs"":2173,""mediaOffsetMs"":707000},{""eventType"":""paused"",""sessionOffsetMs"":19835,""mediaOffsetMs"":724001},{""eventType"":""playing"",""sessionOffsetMs"":38180,""mediaOffsetMs"":724001},{""eventType"":""paused"",""sessionOffsetMs"":366653,""mediaOffsetMs"":1052000},{""eventType"":""playing"",""sessionOffsetMs"":407650,""mediaOffsetMs"":1052000},{""eventType"":""paused"",""sessionOffsetMs"":1003622,""mediaOffsetMs"":1647000},{""eventType"":""reposition"",""sessionOffsetMs"":1003622,""mediaOffsetMs"":1657000},{""eventType"":""playing"",""sessionOffsetMs"":1005285,""mediaOffsetMs"":1657000},{""eventType"":""paused"",""sessionOffsetMs"":1005535,""mediaOffsetMs"":1658000},{""eventType"":""reposition"",""sessionOffsetMs"":1005535,""mediaOffsetMs"":1668000},{""eventType"":""playing"",""sessionOffsetMs"":1007362,""mediaOffsetMs"":1668000},{""eventType"":""paused"",""sessionOffsetMs"":1259696,""mediaOffsetMs"":1921000},{""eventType"":""reposition"",""sessionOffsetMs"":1259696,""mediaOffsetMs"":1931001},{""eventType"":""playing"",""sessionOffsetMs"":1261391,""mediaOffsetMs"":1931001},{""eventType"":""paused"",""sessionOffsetMs"":1313296,""mediaOffsetMs"":1983000},{""eventType"":""reposition"",""sessionOffsetMs"":1313296,""mediaOffsetMs"":1993001},{""eventType"":""playing"",""sessionOffsetMs"":1315203,""mediaOffsetMs"":1993001},{""eventType"":""paused"",""sessionOffsetMs"":1316467,""mediaOffsetMs"":1995000},{""eventType"":""reposition"",""sessionOffsetMs"":1316467,""mediaOffsetMs"":2005001},{""eventType"":""playing"",""sessionOffsetMs"":1318242,""mediaOffsetMs"":2005001},{""eventType"":""paused"",""sessionOffsetMs"":1331534,""mediaOffsetMs"":2019000},{""eventType"":""reposition"",""sessionOffsetMs"":1331534,""mediaOffsetMs"":2029001},{""eventType"":""playing"",""sessionOffsetMs"":1333391,""mediaOffsetMs"":2029001},{""eventType"":""paused"",""sessionOffsetMs"":1351691,""mediaOffsetMs"":2048000},{""eventType"":""reposition"",""sessionOffsetMs"":1351691,""mediaOffsetMs"":2058001},{""eventType"":""playing"",""sessionOffsetMs"":1353605,""mediaOffsetMs"":2058001},{""eventType"":""paused"",""sessionOffsetMs"":1353927,""mediaOffsetMs"":2059000},{""eventType"":""reposition"",""sessionOffsetMs"":1353927,""mediaOffsetMs"":2069001},{""eventType"":""playing"",""sessionOffsetMs"":1355765,""mediaOffsetMs"":2069001},{""eventType"":""paused"",""sessionOffsetMs"":1364323,""mediaOffsetMs"":2078000},{""eventType"":""reposition"",""sessionOffsetMs"":1364323,""mediaOffsetMs"":2088001},{""eventType"":""playing"",""sessionOffsetMs"":1366163,""mediaOffsetMs"":2088001},{""eventType"":""paused"",""sessionOffsetMs"":1380892,""mediaOffsetMs"":2103000},{""eventType"":""reposition"",""sessionOffsetMs"":1380892,""mediaOffsetMs"":2113001},{""eventType"":""playing"",""sessionOffsetMs"":1381729,""mediaOffsetMs"":2113001},{""eventType"":""paused"",""sessionOffsetMs"":1381729,""mediaOffsetMs"":2113000},{""eventType"":""reposition"",""sessionOffsetMs"":1381729,""mediaOffsetMs"":2123000},{""eventType"":""playing"",""sessionOffsetMs"":1381847,""mediaOffsetMs"":2123000},{""eventType"":""paused"",""sessionOffsetMs"":1381925,""mediaOffsetMs"":2113000},{""eventType"":""reposition"",""sessionOffsetMs"":1381925,""mediaOffsetMs"":2123221},{""eventType"":""playing"",""sessionOffsetMs"":1384134,""mediaOffsetMs"":2123221},{""eventType"":""paused"",""sessionOffsetMs"":1451104,""mediaOffsetMs"":2190000},{""eventType"":""reposition"",""sessionOffsetMs"":1451104,""mediaOffsetMs"":2200001},{""eventType"":""playing"",""sessionOffsetMs"":1452885,""mediaOffsetMs"":2200001},{""eventType"":""paused"",""sessionOffsetMs"":1478419,""mediaOffsetMs"":2226000},{""eventType"":""reposition"",""sessionOffsetMs"":1478419,""mediaOffsetMs"":2236000},{""eventType"":""playing"",""sessionOffsetMs"":1480245,""mediaOffsetMs"":2236000},{""eventType"":""paused"",""sessionOffsetMs"":1556288,""mediaOffsetMs"":2313000},{""eventType"":""reposition"",""sessionOffsetMs"":1556288,""mediaOffsetMs"":2323001},{""eventType"":""playing"",""sessionOffsetMs"":1558003,""mediaOffsetMs"":2323001},{""eventType"":""paused"",""sessionOffsetMs"":1560777,""mediaOffsetMs"":2326000},{""eventType"":""reposition"",""sessionOffsetMs"":1560777,""mediaOffsetMs"":2336001},{""eventType"":""playing"",""sessionOffsetMs"":1562485,""mediaOffsetMs"":2336001},{""eventType"":""paused"",""sessionOffsetMs"":1562962,""mediaOffsetMs"":2337000},{""eventType"":""reposition"",""sessionOffsetMs"":1562962,""mediaOffsetMs"":2347001},{""eventType"":""playing"",""sessionOffsetMs"":1564726,""mediaOffsetMs"":2347001},{""eventType"":""paused"",""sessionOffsetMs"":1564814,""mediaOffsetMs"":2348000},{""eventType"":""reposition"",""sessionOffsetMs"":1564814,""mediaOffsetMs"":2358001},{""eventType"":""playing"",""sessionOffsetMs"":1566565,""mediaOffsetMs"":2358001},{""eventType"":""paused"",""sessionOffsetMs"":1573691,""mediaOffsetMs"":2366000},{""eventType"":""reposition"",""sessionOffsetMs"":1573691,""mediaOffsetMs"":2376001},{""eventType"":""playing"",""sessionOffsetMs"":1575448,""mediaOffsetMs"":2376001},{""eventType"":""paused"",""sessionOffsetMs"":1588508,""mediaOffsetMs"":2390000},{""eventType"":""reposition"",""sessionOffsetMs"":1588508,""mediaOffsetMs"":2400001},{""eventType"":""playing"",""sessionOffsetMs"":1590273,""mediaOffsetMs"":2400001},{""eventType"":""paused"",""sessionOffsetMs"":1694563,""mediaOffsetMs"":2505000},{""eventType"":""reposition"",""sessionOffsetMs"":1694563,""mediaOffsetMs"":2515001},{""eventType"":""playing"",""sessionOffsetMs"":1696271,""mediaOffsetMs"":2515001},{""eventType"":""paused"",""sessionOffsetMs"":1806784,""mediaOffsetMs"":2626000},{""eventType"":""reposition"",""sessionOffsetMs"":1806784,""mediaOffsetMs"":2636001},{""eventType"":""playing"",""sessionOffsetMs"":1808684,""mediaOffsetMs"":2636001},{""eventType"":""paused"",""sessionOffsetMs"":1814110,""mediaOffsetMs"":2642000},{""eventType"":""reposition"",""sessionOffsetMs"":1814110,""mediaOffsetMs"":2652001},{""eventType"":""playing"",""sessionOffsetMs"":1815930,""mediaOffsetMs"":2652001},{""eventType"":""paused"",""sessionOffsetMs"":1829242,""mediaOffsetMs"":2666000},{""eventType"":""reposition"",""sessionOffsetMs"":1829242,""mediaOffsetMs"":2676001},{""eventType"":""playing"",""sessionOffsetMs"":1830886,""mediaOffsetMs"":2676001},{""eventType"":""paused"",""sessionOffsetMs"":1990318,""mediaOffsetMs"":2836000},{""eventType"":""reposition"",""sessionOffsetMs"":1990318,""mediaOffsetMs"":2846000},{""eventType"":""playing"",""sessionOffsetMs"":1992005,""mediaOffsetMs"":2846000},{""eventType"":""paused"",""sessionOffsetMs"":2118516,""mediaOffsetMs"":2973000},{""eventType"":""reposition"",""sessionOffsetMs"":2118516,""mediaOffsetMs"":2983001},{""eventType"":""playing"",""sessionOffsetMs"":2120355,""mediaOffsetMs"":2983001},{""eventType"":""paused"",""sessionOffsetMs"":2130379,""mediaOffsetMs"":2994000},{""eventType"":""reposition"",""sessionOffsetMs"":2130379,""mediaOffsetMs"":3004001},{""eventType"":""playing"",""sessionOffsetMs"":2132275,""mediaOffsetMs"":3004001},{""eventType"":""paused"",""sessionOffsetMs"":2207041,""mediaOffsetMs"":3079000},{""eventType"":""reposition"",""sessionOffsetMs"":2207041,""mediaOffsetMs"":3089000},{""eventType"":""playing"",""sessionOffsetMs"":2208899,""mediaOffsetMs"":3089000},{""eventType"":""paused"",""sessionOffsetMs"":2214249,""mediaOffsetMs"":3095000},{""eventType"":""reposition"",""sessionOffsetMs"":2214249,""mediaOffsetMs"":3105001},{""eventType"":""playing"",""sessionOffsetMs"":2216086,""mediaOffsetMs"":3105001},{""eventType"":""paused"",""sessionOffsetMs"":2258465,""mediaOffsetMs"":3148000},{""eventType"":""reposition"",""sessionOffsetMs"":2258465,""mediaOffsetMs"":3158001},{""eventType"":""playing"",""sessionOffsetMs"":2260284,""mediaOffsetMs"":3158001},{""eventType"":""paused"",""sessionOffsetMs"":2281524,""mediaOffsetMs"":3180000},{""eventType"":""reposition"",""sessionOffsetMs"":2281524,""mediaOffsetMs"":3190001},{""eventType"":""playing"",""sessionOffsetMs"":2283222,""mediaOffsetMs"":3190001},{""eventType"":""stopped"",""sessionOffsetMs"":2367148,""mediaOffsetMs"":3274928}]"
Mami,Season 1 Villain / Antagonist Clip: La chica de nieve,Samsung 2018 Kant-S UHD TV Smart TV,2023-01-31 17:50:33,RO,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":3420,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":48759,""mediaOffsetMs"":44299},{""eventType"":""stopped"",""sessionOffsetMs"":49405,""mediaOffsetMs"":45314}]"
Mami,Genre Specific Moment Clip: Un Natale in famiglia,Samsung 2018 Kant-S UHD TV Smart TV,2023-01-31 17:50:27,RO,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":2839,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":5975,""mediaOffsetMs"":2886},{""eventType"":""stopped"",""sessionOffsetMs"":8588,""mediaOffsetMs"":2886}]"
Mami,Perfect Strangers_hook_01_16x9,Samsung 2018 Kant-S UHD TV Smart TV,2023-01-31 17:50:23,RO,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":3418,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":3692,""mediaOffsetMs"":72},{""eventType"":""stopped"",""sessionOffsetMs"":6171,""mediaOffsetMs"":72}]"
Mami,Season 1 Upper Bound Clip 8: The Empress,Samsung 2018 Kant-S UHD TV Smart TV,2023-01-31 17:50:21,RO,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":3692,""mediaOffsetMs"":0}]"
Mami,Temporada 1 Teaser: Olhar Indiscreto,Samsung 2018 Kant-S UHD TV Smart TV,2023-01-31 17:50:15,RO,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":3677,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":6413,""mediaOffsetMs"":2580},{""eventType"":""stopped"",""sessionOffsetMs"":8975,""mediaOffsetMs"":2580}]"
Mami,Season 4 Teaser 2: Manifest,Samsung 2018 Kant-S UHD TV Smart TV,2023-01-31 17:50:10,RO,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":2362,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":3977,""mediaOffsetMs"":1453},{""eventType"":""stopped"",""sessionOffsetMs"":6689,""mediaOffsetMs"":1453}]"
Mami,Season 1 Main Character Intro Clip: Les combattantes,Samsung 2018 Kant-S UHD TV Smart TV,2023-01-31 06:54:54,RO,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""stopped"",""sessionOffsetMs"":71748,""mediaOffsetMs"":0}]"
Mami,"The Snow Girl: Limited Series: ""Episode 1""",Samsung 2018 Kant-S UHD TV Smart TV,2023-01-31 06:24:18,RO,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":3762,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":20979,""mediaOffsetMs"":17240},{""eventType"":""playing"",""sessionOffsetMs"":25755,""mediaOffsetMs"":22016},{""eventType"":""playing"",""sessionOffsetMs"":33755,""mediaOffsetMs"":30016},{""eventType"":""playing"",""sessionOffsetMs"":41755,""mediaOffsetMs"":38016},{""eventType"":""playing"",""sessionOffsetMs"":49755,""mediaOffsetMs"":46016},{""eventType"":""paused"",""sessionOffsetMs"":336753,""mediaOffsetMs"":332721},{""eventType"":""reposition"",""sessionOffsetMs"":339733,""mediaOffsetMs"":330000},{""eventType"":""playing"",""sessionOffsetMs"":341541,""mediaOffsetMs"":330000},{""eventType"":""paused"",""sessionOffsetMs"":1768364,""mediaOffsetMs"":1758119}]"
Mami,Trailer: La chica de nieve,Samsung 2018 Kant-S UHD TV Smart TV,2023-01-31 06:23:42,RO,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":3629,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":25645,""mediaOffsetMs"":22016},{""eventType"":""playing"",""sessionOffsetMs"":33645,""mediaOffsetMs"":30016},{""eventType"":""paused"",""sessionOffsetMs"":35213,""mediaOffsetMs"":31402},{""eventType"":""stopped"",""sessionOffsetMs"":37176,""mediaOffsetMs"":31672}]"
Mami,"Weddings, Christenings and Funerals",Samsung 2018 Kant-S UHD TV Smart TV,2023-01-31 06:05:20,RO,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":6064000},{""eventType"":""playing"",""sessionOffsetMs"":3646,""mediaOffsetMs"":6064000},{""eventType"":""playing"",""sessionOffsetMs"":21662,""mediaOffsetMs"":6082016},{""eventType"":""playing"",""sessionOffsetMs"":29662,""mediaOffsetMs"":6090016},{""eventType"":""playing"",""sessionOffsetMs"":37662,""mediaOffsetMs"":6098016},{""eventType"":""playing"",""sessionOffsetMs"":45662,""mediaOffsetMs"":6106016},{""eventType"":""paused"",""sessionOffsetMs"":1103710,""mediaOffsetMs"":7157476},{""eventType"":""stopped"",""sessionOffsetMs"":1105596,""mediaOffsetMs"":7157782}]"
Mami,"Weddings, Christenings and Funerals_hook_04_16x9",Samsung 2018 Kant-S UHD TV Smart TV,2023-01-31 06:05:08,RO,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":3866,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":12784,""mediaOffsetMs"":8028},{""eventType"":""stopped"",""sessionOffsetMs"":14576,""mediaOffsetMs"":8910}]"
Mami,Season 1 Main Character Intro Clip: Shahmaran,Samsung 2018 Kant-S UHD TV Smart TV,2023-01-31 06:05:05,RO,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":2904,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":3062,""mediaOffsetMs"":60},{""eventType"":""stopped"",""sessionOffsetMs"":5091,""mediaOffsetMs"":60}]"
Mami,Season 5 Inciting Incident Clip: The Crown,Samsung 2018 Kant-S UHD TV Smart TV,2023-01-31 06:04:56,RO,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":3047,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":9915,""mediaOffsetMs"":6578},{""eventType"":""stopped"",""sessionOffsetMs"":12408,""mediaOffsetMs"":6578}]"
Mami,Season 1 Genre Specific Moment Clip: La chica de nieve,Samsung 2018 Kant-S UHD TV Smart TV,2023-01-31 06:04:40,RO,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":2933,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":15811,""mediaOffsetMs"":12703},{""eventType"":""stopped"",""sessionOffsetMs"":18033,""mediaOffsetMs"":12703}]"
Mami,Season 6 Teaser 1: Peaky Blinders,Samsung 2018 Kant-S UHD TV Smart TV,2023-01-31 06:04:33,RO,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":2894,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":6617,""mediaOffsetMs"":3481},{""eventType"":""stopped"",""sessionOffsetMs"":9290,""mediaOffsetMs"":3481}]"
Mami,Velvet: Season 1_hook_primary_16x9,Samsung 2018 Kant-S UHD TV Smart TV,2023-01-31 06:04:29,RO,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":2748,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":3763,""mediaOffsetMs"":889},{""eventType"":""stopped"",""sessionOffsetMs"":6253,""mediaOffsetMs"":889}]"
Mami,Season 1 Trailer: Olhar Indiscreto,Samsung 2018 Kant-S UHD TV Smart TV,2023-01-31 06:04:14,RO,"[{""eventType"":""start"",""sessionOffsetMs"":0,""mediaOffsetMs"":0},{""eventType"":""playing"",""sessionOffsetMs"":3125,""mediaOffsetMs"":0},{""eventType"":""paused"",""sessionOffsetMs"":5517,""mediaOffsetMs"":2095},{""eventType"":""stopped"",""sessionOffsetMs"":7591,""mediaOffsetMs"":2095}]"
